accepted_taxon_key,search_species,gbif_species,status,match_type,rank,confidence,genus,family,order,source
1731812,Prionoxystus robiniae,Prionoxystus robiniae,ACCEPTED,EXACT,SPECIES,99,Prionoxystus,Cossidae,Lepidoptera,quebec_vermont
1731824,Eriocrania breviapex,Eriocrania breviapex,ACCEPTED,EXACT,SPECIES,99,Eriocrania,Eriocraniidae,Lepidoptera,quebec_vermont
1731826,Eriocrania semipurpurella,Eriocrania semipurpurella,ACCEPTED,EXACT,SPECIES,99,Eriocrania,Eriocraniidae,Lepidoptera,quebec_vermont
1731847,Eriocraniella platyptera,Eriocraniella platyptera,ACCEPTED,EXACT,SPECIES,99,Eriocraniella,Eriocraniidae,Lepidoptera,quebec_vermont
1731862,Dyseriocrania griseocapitella,Dyseriocrania griseocapitella,ACCEPTED,EXACT,SPECIES,99,Dyseriocrania,Eriocraniidae,Lepidoptera,quebec_vermont
1732717,Phyllodesma americana,Phyllodesma americana,ACCEPTED,EXACT,SPECIES,99,Phyllodesma,Lasiocampidae,Lepidoptera,quebec_vermont
1735121,Carposina sasakii,Carposina sasakii,ACCEPTED,EXACT,SPECIES,99,Carposina,Carposinidae,Lepidoptera,quebec_vermont
1735157,Carposina fernaldana,Carposina fernaldana,ACCEPTED,EXACT,SPECIES,99,Carposina,Carposinidae,Lepidoptera,quebec_vermont
1735850,Ectoedemia argyropeza,Ectoedemia argyropeza,ACCEPTED,EXACT,SPECIES,98,Ectoedemia,Nepticulidae,Lepidoptera,quebec_vermont
1735852,Ectoedemia populella,Ectoedemia populella,ACCEPTED,EXACT,SPECIES,99,Ectoedemia,Nepticulidae,Lepidoptera,quebec_vermont
1735857,Ectoedemia canutus,Ectoedemia canutus,ACCEPTED,EXACT,SPECIES,99,Ectoedemia,Nepticulidae,Lepidoptera,quebec_vermont
1736271,Schreckensteinia erythriella,Schreckensteinia erythriella,ACCEPTED,EXACT,SPECIES,99,Schreckensteinia,Schreckensteiniidae,Lepidoptera,quebec_vermont
1736315,Xenotemna pallorana,Xenotemna pallorana,ACCEPTED,EXACT,SPECIES,99,Xenotemna,Tortricidae,Lepidoptera,quebec_vermont
1736373,Lozotaenia costinotana,Lozotaenia costinotana,ACCEPTED,EXACT,SPECIES,99,Lozotaenia,Tortricidae,Lepidoptera,quebec_vermont
1736380,Lozotaenia hesperia,Lozotaenia hesperia,ACCEPTED,EXACT,SPECIES,99,Lozotaenia,Tortricidae,Lepidoptera,quebec_vermont
1736391,Corticivora clarki,Corticivora clarki,ACCEPTED,EXACT,SPECIES,99,Corticivora,Tortricidae,Lepidoptera,quebec_vermont
1736574,Grapholita molesta,Grapholita molesta,ACCEPTED,EXACT,SPECIES,99,Grapholita,Tortricidae,Lepidoptera,quebec_vermont
1736759,Gretchena amatana,Gretchena amatana,ACCEPTED,EXACT,SPECIES,99,Gretchena,Tortricidae,Lepidoptera,quebec_vermont
1736761,Gretchena delicatana,Gretchena delicatana,ACCEPTED,EXACT,SPECIES,99,Gretchena,Tortricidae,Lepidoptera,quebec_vermont
