accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
1797349,Lepidoptera,Erebidae,Catocala,Catocala conversa Esp.,Catocala conversa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4532471,Lepidoptera,Erebidae,Catocala,Catocala fulminea Scop.,Catocala fulminea,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4532473,Lepidoptera,Erebidae,Catocala,Catocala nymphaea Esp.,Catocala nymphaea,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1790816,Lepidoptera,Erebidae,Minucia,Minucia lunaris D.& S.,Minucia lunaris,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1798504,Lepidoptera,Erebidae,Dysgonia,Dysgonia algira L.,Dysgonia algira,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1786980,Lepidoptera,Erebidae,Grammodes,Prodotis stolida F.,Grammodes stolida,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
4532405,Lepidoptera,Erebidae,Lygephila,Lygephila pastinum Tr.,Lygephila pastinum,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4532408,Lepidoptera,Erebidae,Lygephila,Lygephila viciae Hb.,Lygephila viciae,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4532412,Lepidoptera,Erebidae,Lygephila,Lygephila craccae D.& S.,Lygephila craccae,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5113847,Lepidoptera,Noctuidae,Aedia,Aedia funesta Esp.,Aedia funesta,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1790692,Lepidoptera,Erebidae,Tyta,Tyta luctuosa D.& S.,Tyta luctuosa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1761111,Lepidoptera,Erebidae,Callistege,Callistege mi Cl.,Callistege mi,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1798408,Lepidoptera,Erebidae,Euclidia,Euclidia glyphica L.,Euclidia glyphica,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1769103,Lepidoptera,Erebidae,Laspeyria,Laspeyria flexula D.& S.,Laspeyria flexula,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1798449,Lepidoptera,Erebidae,Scoliopteryx,Scoliopteryx libatrix L.,Scoliopteryx libatrix,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1798807,Lepidoptera,Erebidae,Hypena,Hypena proboscidalis L.,Hypena proboscidalis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1798594,Lepidoptera,Erebidae,Hypena,Hypena rostralis L.,Hypena rostralis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4532351,Lepidoptera,Erebidae,Hypena,Hypena obesalis Tr.,Hypena obesalis,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1798802,Lepidoptera,Erebidae,Hypena,Hypena obsitalis Hb.,Hypena obsitalis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4532352,Lepidoptera,Erebidae,Hypena,Hypena lividalis Hb.,Hypena lividalis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4532357,Lepidoptera,Erebidae,Hypena,Hypena crassalis F.,Hypena crassalis,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1760246,Lepidoptera,Erebidae,Phytometra,Phytometra viridaria Cl.,Phytometra viridaria,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1769897,Lepidoptera,Erebidae,Rivula,Rivula sericealis Scop.,Rivula sericealis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1780150,Lepidoptera,Erebidae,Parascotia,Parascotia fuliginaria L.,Parascotia fuliginaria,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1764531,Lepidoptera,Erebidae,Colobochyla,Colobochyla salicalis D.& S.,Colobochyla salicalis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1783855,Lepidoptera,Noctuidae,Polychrysia,Polychrysia moneta F.,Polychrysia moneta,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5772129,Lepidoptera,Noctuidae,Lamprotes,Lamprotes c-aureum Knoch,Lamprotes caureum,97,ACCEPTED,FUZZY,SPECIES,denmark_Dec2022
1785888,Lepidoptera,Noctuidae,Diachrysia,Diachrysia chrysitis L.,Diachrysia chrysitis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1785887,Lepidoptera,Noctuidae,Diachrysia,Diachrysia chryson Esp.,Diachrysia chryson,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1768117,Lepidoptera,Noctuidae,Macdunnoughia,Macdunnoughia confusa Stph.,Macdunnoughia confusa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1772179,Lepidoptera,Noctuidae,Plusia,Plusia festucae L.,Plusia festucae,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1772169,Lepidoptera,Noctuidae,Plusia,Plusia putnami Grote,Plusia putnami,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1792418,Lepidoptera,Noctuidae,Autographa,Autographa gamma L.,Autographa gamma,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1792499,Lepidoptera,Noctuidae,Autographa,Autographa macrogamma Ev.,Autographa macrogamma,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1792431,Lepidoptera,Noctuidae,Autographa,Autographa mandarina Frr.,Autographa mandarina,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1792411,Lepidoptera,Noctuidae,Autographa,Autographa pulchrina Hw.,Autographa pulchrina,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1792449,Lepidoptera,Noctuidae,Autographa,Autographa buraetica Stgr.,Autographa buraetica,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1792426,Lepidoptera,Noctuidae,Autographa,Autographa jota L.,Autographa jota,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1792414,Lepidoptera,Noctuidae,Autographa,Autographa bractea D.& S.,Autographa bractea,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
8292872,Lepidoptera,Noctuidae,Syngrapha,Syngrapha interrogationis L.,Syngrapha interrogationis,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1786007,Lepidoptera,Noctuidae,Syngrapha,Syngrapha diasema Bsd.,Syngrapha diasema,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1786360,Lepidoptera,Noctuidae,Trichoplusia,Trichoplusia ni Hb.,Trichoplusia ni,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1785329,Lepidoptera,Noctuidae,Ctenoplusia,Ctenoplusia limbirena Gn.,Ctenoplusia limbirena,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1785185,Lepidoptera,Noctuidae,Chrysodeixis,Chrysodeixis chalcites Esp.,Chrysodeixis chalcites,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1767625,Lepidoptera,Noctuidae,Abrostola,Abrostola tripartita (grå) Hufn.,Abrostola tripartita,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1767608,Lepidoptera,Noctuidae,Abrostola,Abrostola asclepiadis D.& S.,Abrostola asclepiadis,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1767597,Lepidoptera,Noctuidae,Abrostola,Abrostola triplasia (brun) L.,Abrostola triplasia,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5772063,Lepidoptera,Noctuidae,Acontia,Emmelia trabealis Scop.,Acontia trabealis,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
4532890,Lepidoptera,Noctuidae,Deltote,Protodeltote pygarga Hufn.,Deltote pygarga,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
4532888,Lepidoptera,Noctuidae,Deltote,Deltote deceptoria Scop.,Deltote deceptoria,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4532886,Lepidoptera,Noctuidae,Deltote,Deltote uncula Cl.,Deltote uncula,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1785286,Lepidoptera,Noctuidae,Deltote,Deltote bankiana F.,Deltote bankiana,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1799701,Lepidoptera,Noctuidae,Pseudeustrotia,Pseudeustrotia candidula D.& S.,Pseudeustrotia candidula,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4532253,Lepidoptera,Noctuidae,Eublemma,Eublemma minutata F.,Eublemma minutata,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4532203,Lepidoptera,Noctuidae,Eublemma,Eublemma ostrina Hb.,Eublemma ostrina,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4532206,Lepidoptera,Noctuidae,Eublemma,Eublemma parva Hb.,Eublemma parva,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1798346,Lepidoptera,Erebidae,Trisateles,Trisateles emortualis D.& S.,Trisateles emortualis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5109670,Lepidoptera,Noctuidae,Cucullia,Cucullia fraudatrix Ev.,Cucullia fraudatrix,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5109599,Lepidoptera,Noctuidae,Cucullia,Cucullia absinthii L.,Cucullia absinthii,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5109641,Lepidoptera,Noctuidae,Cucullia,Cucullia argentea Hufn.,Cucullia argentea,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5109595,Lepidoptera,Noctuidae,Cucullia,Cucullia artemisiae Hufn.,Cucullia artemisiae,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5109584,Lepidoptera,Noctuidae,Cucullia,Cucullia praecana Ev.,Cucullia praecana,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5109722,Lepidoptera,Noctuidae,Cucullia,Cucullia lactucae D.& S.,Cucullia lactucae,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5109506,Lepidoptera,Noctuidae,Cucullia,Cucullia lucifuga D.& S.,Cucullia lucifuga,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5109523,Lepidoptera,Noctuidae,Cucullia,Cucullia umbratica L.,Cucullia umbratica,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5109498,Lepidoptera,Noctuidae,Cucullia,Cucullia chamomillae D.& S.,Cucullia chamomillae,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5109552,Lepidoptera,Noctuidae,Cucullia,Cucullia gnaphalii Hb.,Cucullia gnaphalii,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5109686,Lepidoptera,Noctuidae,Cucullia,Cucullia tanaceti D.& S.,Cucullia tanaceti,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5109614,Lepidoptera,Noctuidae,Cucullia,Cucullia asteris D.& S.,Cucullia asteris,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5883985,Lepidoptera,Noctuidae,Shargacucullia,Shargacucullia scrophulariae D.& S.,Shargacucullia scrophulariae,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
7919370,Lepidoptera,Noctuidae,Shargacucullia,Shargacucullia lychnitis Ramb.,Shargacucullia lychnitis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5883983,Lepidoptera,Noctuidae,Shargacucullia,Shargacucullia verbasci L.,Shargacucullia verbasci,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1796463,Lepidoptera,Noctuidae,Calophasia,Calophasia lunula Hufn.,Calophasia lunula,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1766137,Lepidoptera,Noctuidae,Amphipyra,Amphipyra pyramidea L.,Amphipyra pyramidea,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1766128,Lepidoptera,Noctuidae,Amphipyra,Amphipyra berbera Rungs,Amphipyra berbera,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1766131,Lepidoptera,Noctuidae,Amphipyra,Amphipyra perflua F.,Amphipyra perflua,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1766130,Lepidoptera,Noctuidae,Amphipyra,Amphipyra livida D.& S.,Amphipyra livida,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1766210,Lepidoptera,Noctuidae,Amphipyra,Amphipyra tragopoginis Cl.,Amphipyra tragopoginis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1766274,Lepidoptera,Noctuidae,Asteroscopus,Asteroscopus sphinx Hufn.,Asteroscopus sphinx,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1779435,Lepidoptera,Noctuidae,Brachionycha,Brachionycha nubeculosa Esp.,Brachionycha nubeculosa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1777253,Lepidoptera,Noctuidae,Diloba,Diloba caeruleocephala L.,Diloba caeruleocephala,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
9803522,Lepidoptera,Noctuidae,Condica,Condica capensis Gn.,Condica capensis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1799799,Lepidoptera,Noctuidae,Panemeria,Panemeria tenebrata Scop.,Panemeria tenebrata,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
8007006,Lepidoptera,Noctuidae,Schinia,Schinia scutosa D.& S.,Schinia scutosa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4534686,Lepidoptera,Noctuidae,Heliothis,Heliothis viriplaca Hufn.,Heliothis viriplaca,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4534685,Lepidoptera,Noctuidae,Heliothis,Heliothis adaucta Butler,Heliothis adaucta,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4534676,Lepidoptera,Noctuidae,Heliothis,Heliothis maritima Graslin,Heliothis maritima,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4534681,Lepidoptera,Noctuidae,Heliothis,Heliothis peltigera D.& S.,Heliothis peltigera,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
8108800,Lepidoptera,Noctuidae,Helicoverpa,Helicoverpa armigera Hb.,Helicoverpa armigera,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1779641,Lepidoptera,Noctuidae,Pyrrhia,Pyrrhia umbra Hufn.,Pyrrhia umbra,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1780378,Lepidoptera,Noctuidae,Elaphria,Elaphria venustula Hb.,Elaphria venustula,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1765011,Lepidoptera,Noctuidae,Caradrina,Caradrina morpheus Hufn.,Caradrina morpheus,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1765044,Lepidoptera,Noctuidae,Caradrina,Platyperigea montana Bremer,Caradrina montana,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
4534257,Lepidoptera,Noctuidae,Caradrina,Paradrina selini Bsd.,Caradrina selini,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
4534245,Lepidoptera,Noctuidae,Caradrina,Paradrina clavipalpis Scop.,Caradrina clavipalpis,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
4534290,Lepidoptera,Noctuidae,Hoplodrina,Hoplodrina octogenaria Goeze,Hoplodrina octogenaria,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1784826,Lepidoptera,Noctuidae,Hoplodrina,Hoplodrina blanda D.& S.,Hoplodrina blanda,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1784812,Lepidoptera,Noctuidae,Hoplodrina,Hoplodrina respersa D.& S.,Hoplodrina respersa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1784853,Lepidoptera,Noctuidae,Hoplodrina,Hoplodrina ambigua D.& S.,Hoplodrina ambigua,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1778074,Lepidoptera,Noctuidae,Charanyca,Charanyca trigrammica Hufn.,Charanyca trigrammica,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
8352161,Lepidoptera,Noctuidae,Spodoptera,Spodoptera exigua Hb.,Spodoptera exigua,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1778596,Lepidoptera,Noctuidae,Chilodes,Chilodes maritima Tausch.,Chilodes maritima,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1787112,Lepidoptera,Noctuidae,Athetis,Athetis pallustris Hb.,Athetis pallustris,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
7655371,Lepidoptera,Noctuidae,Proxenus,Proxenus hospes Frr.,Proxenus hospes,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1787267,Lepidoptera,Noctuidae,Athetis,Proxenus lepigone Rossi,Athetis lepigone,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1776862,Lepidoptera,Noctuidae,Dypterygia,Dypterygia scabriuscula L.,Dypterygia scabriuscula,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4534299,Lepidoptera,Noctuidae,Charanyca,Rusina ferruginea Esp.,Charanyca ferruginea,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1761735,Lepidoptera,Noctuidae,Mormo,Mormo maura L.,Mormo maura,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5110213,Lepidoptera,Noctuidae,Thalpophila,Thalpophila matura Hufn.,Thalpophila matura,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1760593,Lepidoptera,Noctuidae,Trachea,Trachea atriplicis L.,Trachea atriplicis,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1776619,Lepidoptera,Noctuidae,Euplexia,Euplexia lucipara L.,Euplexia lucipara,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1782560,Lepidoptera,Noctuidae,Phlogophora,Phlogophora meticulosa L.,Phlogophora meticulosa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1798372,Lepidoptera,Noctuidae,Hyppa,Hyppa rectilinea Esp.,Hyppa rectilinea,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1792292,Lepidoptera,Noctuidae,Actinotia,Actinotia polyodon Cl.,Actinotia polyodon,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5772309,Lepidoptera,Noctuidae,Chloantha,Chloantha hyperici D.& S.,Chloantha hyperici,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5108761,Lepidoptera,Noctuidae,Callopistria,Callopistria juventina Stoll,Callopistria juventina,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
8393221,Lepidoptera,Noctuidae,Eucarta,Eucarta amethystina Hb.,Eucarta amethystina,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4532696,Lepidoptera,Noctuidae,Eucarta,Eucarta virgo Tr.,Eucarta virgo,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1782615,Lepidoptera,Noctuidae,Ipimorpha,Ipimorpha retusa L.,Ipimorpha retusa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1782627,Lepidoptera,Noctuidae,Ipimorpha,Ipimorpha subtusa D.& S.,Ipimorpha subtusa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1770150,Lepidoptera,Noctuidae,Enargia,Enargia paleacea Esp.,Enargia paleacea,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1796217,Lepidoptera,Noctuidae,Parastichtis,Parastichtis suspecta Hb.,Parastichtis suspecta,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
9710182,Lepidoptera,Noctuidae,Fissipunctia,Parastichtis ypsillon D.& S.,Fissipunctia ypsillon,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1787400,Lepidoptera,Noctuidae,Mesogona,Mesogona oxalina Hb.,Mesogona oxalina,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1765954,Lepidoptera,Noctuidae,Dicycla,Dicycla oo L.,Dicycla oo,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1769543,Lepidoptera,Noctuidae,Cosmia,Cosmia diffinis L.,Cosmia diffinis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1769519,Lepidoptera,Noctuidae,Cosmia,Cosmia affinis L.,Cosmia affinis,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1769505,Lepidoptera,Noctuidae,Cosmia,Cosmia pyralina D.& S.,Cosmia pyralina,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1769566,Lepidoptera,Noctuidae,Cosmia,Cosmia trapezina L.,Cosmia trapezina,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1759153,Lepidoptera,Noctuidae,Atethmia,Atethmia centrago Hw.,Atethmia centrago,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1771698,Lepidoptera,Noctuidae,Xanthia,Xanthia togata Esp.,Xanthia togata,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4533136,Lepidoptera,Noctuidae,Tiliacea,Xanthia aurago D.& S.,Tiliacea aurago,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1771678,Lepidoptera,Noctuidae,Xanthia,Xanthia icteritia Hufn.,Xanthia icteritia,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1771634,Lepidoptera,Noctuidae,Xanthia,Xanthia gilvago D.& S.,Xanthia gilvago,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1771650,Lepidoptera,Noctuidae,Xanthia,Xanthia ocellaris Bkh.,Xanthia ocellaris,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4533128,Lepidoptera,Noctuidae,Tiliacea,Xanthia citrago L.,Tiliacea citrago,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
4533115,Lepidoptera,Noctuidae,Agrochola,Agrochola lychnidis D.& S.,Agrochola lychnidis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1790160,Lepidoptera,Noctuidae,Agrochola,Agrochola circellaris Hufn.,Agrochola circellaris,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1790084,Lepidoptera,Noctuidae,Agrochola,Agrochola lota Cl.,Agrochola lota,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1790072,Lepidoptera,Noctuidae,Agrochola,Agrochola macilenta Hb.,Agrochola macilenta,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1790062,Lepidoptera,Noctuidae,Agrochola,Agrochola nitida D.& S.,Agrochola nitida,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1790002,Lepidoptera,Noctuidae,Agrochola,Agrochola helvola L.,Agrochola helvola,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1789982,Lepidoptera,Noctuidae,Agrochola,Agrochola litura L.,Agrochola litura,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
8047343,Lepidoptera,Noctuidae,Agrochola,Agrochola laevis Hb.,Agrochola laevis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
9510363,Lepidoptera,Noctuidae,Agrochola,Omphaloscelis lunosa Hw.,Anchoscelis lunosa,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1758878,Lepidoptera,Noctuidae,Eupsilia,Eupsilia transversa Hufn.,Eupsilia transversa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1768702,Lepidoptera,Noctuidae,Conistra,Conistra vaccinii L.,Conistra vaccinii,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1768749,Lepidoptera,Noctuidae,Conistra,Conistra rubiginosa Scop.,Conistra rubiginosa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1768771,Lepidoptera,Noctuidae,Conistra,Conistra rubiginea D.& S.,Conistra rubiginea,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1768815,Lepidoptera,Noctuidae,Conistra,Conistra erythrocephala D.& S.,Conistra erythrocephala,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1769057,Lepidoptera,Noctuidae,Dasypolia,Dasypolia templi Thnbg.,Dasypolia templi,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1779690,Lepidoptera,Noctuidae,Brachylomia,Brachylomia viminalis F.,Brachylomia viminalis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1760893,Lepidoptera,Noctuidae,Aporophyla,Aporophyla lutulenta D.& S.,Aporophyla lutulenta,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1760887,Lepidoptera,Noctuidae,Aporophyla,Aporophyla lueneburgensis Frr.,Aporophyla lueneburgensis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1760891,Lepidoptera,Noctuidae,Aporophyla,Aporophyla nigra Hw.,Aporophyla nigra,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
9174377,Lepidoptera,Noctuidae,Xylena,Lithomoia solidaginis Hb.,Xylena solidaginis,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1759597,Lepidoptera,Noctuidae,Lithophane,Lithophane semibrunnea Hw.,Lithophane semibrunnea,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1759667,Lepidoptera,Noctuidae,Lithophane,Lithophane socia Hufn.,Lithophane socia,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1759668,Lepidoptera,Noctuidae,Lithophane,Lithophane ornitopus Hufn.,Lithophane ornitopus,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1759661,Lepidoptera,Noctuidae,Lithophane,Lithophane furcifera Hufn.,Lithophane furcifera,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1759686,Lepidoptera,Noctuidae,Lithophane,Lithophane lamda F.,Lithophane lamda,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1759620,Lepidoptera,Noctuidae,Lithophane,Lithophane consocia Bkh.,Lithophane consocia,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1759673,Lepidoptera,Noctuidae,Lithophane,Lithophane leautieri Bsd.,Lithophane leautieri,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1790361,Lepidoptera,Noctuidae,Xylena,Xylena vetusta Hb.,Xylena vetusta,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1790364,Lepidoptera,Noctuidae,Xylena,Xylena exsoleta L.,Xylena exsoleta,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1768150,Lepidoptera,Noctuidae,Xylocampa,Xylocampa areola Esp.,Xylocampa areola,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4534719,Lepidoptera,Noctuidae,Allophyes,Allophyes oxyacanthae L.,Allophyes oxyacanthae,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1775152,Lepidoptera,Noctuidae,Dichonia,Dichonia aprilina L.,Dichonia aprilina,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1789267,Lepidoptera,Noctuidae,Dryobotodes,Dryobotodes eremita F.,Dryobotodes eremita,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1786902,Lepidoptera,Noctuidae,Antitype,Antitype chi L.,Antitype chi,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5772269,Lepidoptera,Noctuidae,Ammoconia,Ammoconia caecimacula D.& S.,Ammoconia caecimacula,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1781008,Lepidoptera,Noctuidae,Polymixis,Polymixis polymita L.,Polymixis polymita,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4533285,Lepidoptera,Noctuidae,Polymixis,Polymixis lichenea Hb.,Polymixis lichenea,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1780926,Lepidoptera,Noctuidae,Polymixis,Polymixis flavicincta D.& S.,Polymixis flavicincta,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
