accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
1845962,Lepidoptera,Autostichidae,Oegoconia,Oegoconia quadripuncta,Oegoconia quadripuncta,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
10055273,Lepidoptera,Tineidae,Oinophila,Oinophila v-flava,Oinophila v-flava,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1742185,Lepidoptera,Tortricidae,Olethreutes,Olethreutes arcuella,Olethreutes arcuella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1741545,Lepidoptera,Tortricidae,Olindia,Olindia schumacherana,Olindia schumacherana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1875120,Lepidoptera,Pyralidae,Oncocera,Oncocera semirubella,Oncocera semirubella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1857143,Lepidoptera,Tineidae,Opogona,Opogona omoscopa,Opogona omoscopa,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1735532,Lepidoptera,Opostegidae,Opostega,Opostega salaciella,Opostega salaciella,98,ACCEPTED,EXACT,SPECIES,uksi_09May2022
4531242,Lepidoptera,Pyralidae,Ortholepis,Ortholepis betulae,Ortholepis betulae,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744136,Lepidoptera,Tortricidae,Orthotaenia,Orthotaenia undulana,Orthotaenia undulana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
8223165,Lepidoptera,Crambidae,Ostrinia,Ostrinia nubilalis,Ostrinia nubilalis,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1858873,Lepidoptera,Pterophoridae,Oxyptilus,Oxyptilus pilosellae,Oxyptilus pilosellae,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
7869346,Lepidoptera,Noctuidae,Pachetra,Pachetra sagittigera,Pachetra sagittigera,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1833440,Lepidoptera,Stathmopodidae,Pachyrhabda,Pachyrhabda steropodes,Pachyrhabda steropodes,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1889833,Lepidoptera,Crambidae,Palpita,Palpita vitrealis,Palpita vitrealis,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744859,Lepidoptera,Tortricidae,Pammene,Pammene agnotana,Pammene agnotana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744829,Lepidoptera,Tortricidae,Pammene,Pammene albuginana,Pammene albuginana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744808,Lepidoptera,Tortricidae,Pammene,Pammene argyrana,Pammene argyrana,98,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744896,Lepidoptera,Tortricidae,Pammene,Pammene aurana,Pammene aurana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744782,Lepidoptera,Tortricidae,Pammene,Pammene aurita,Pammene aurita,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744789,Lepidoptera,Tortricidae,Pammene,Pammene fasciana,Pammene fasciana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
4530108,Lepidoptera,Tortricidae,Pammene,Pammene gallicana,Pammene gallicana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744822,Lepidoptera,Tortricidae,Pammene,Pammene germmana,Pammene germmana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744860,Lepidoptera,Tortricidae,Pammene,Pammene giganteana,Pammene giganteana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744789,Lepidoptera,Tortricidae,Pammene,Pammene herrichiana,Pammene fasciana,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
1744869,Lepidoptera,Tortricidae,Pammene,Pammene ignorata,Pammene ignorata,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
4530099,Lepidoptera,Tortricidae,Pammene,Pammene luedersiana,Pammene luedersiana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744785,Lepidoptera,Tortricidae,Pammene,Pammene obscurana,Pammene obscurana,98,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744835,Lepidoptera,Tortricidae,Pammene,Pammene ochsenheimeriana,Pammene ochsenheimeriana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744810,Lepidoptera,Tortricidae,Pammene,Pammene regiana,Pammene regiana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744763,Lepidoptera,Tortricidae,Pammene,Pammene rhediella,Pammene rhediella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744772,Lepidoptera,Tortricidae,Pammene,Pammene spiniana,Pammene spiniana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744817,Lepidoptera,Tortricidae,Pammene,Pammene suspectana,Pammene suspectana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1842695,Lepidoptera,Cosmopterigidae,Pancalia,Pancalia leuwenhoekella,Pancalia leuwenhoekella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
4529688,Lepidoptera,Cosmopterigidae,Pancalia,Pancalia schwarzella,Pancalia schwarzella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1743828,Lepidoptera,Tortricidae,Pandemis,Pandemis cerasana,Pandemis cerasana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1743856,Lepidoptera,Tortricidae,Pandemis,Pandemis cinnamomeana,Pandemis cinnamomeana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1743862,Lepidoptera,Tortricidae,Pandemis,Pandemis corylana,Pandemis corylana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1743898,Lepidoptera,Tortricidae,Pandemis,Pandemis heparana,Pandemis heparana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
4532453,Lepidoptera,Erebidae,Pandesma,Pandesma robusta,Pandesma robusta,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1888579,Lepidoptera,Crambidae,Paracorsia,Paracorsia repandalis,Paracorsia repandalis,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
4522964,Lepidoptera,Eriocraniidae,Paracrania,Paracrania chrysolepidella,Paracrania chrysolepidella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1877032,Lepidoptera,Pyralidae,Paralipsa,Paralipsa gularis,Paralipsa gularis,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
5104558,Lepidoptera,Tortricidae,Paramesia,Paramesia gnomana,Paramesia gnomana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1939879,Lepidoptera,Sesiidae,Paranthrene,Paranthrene tabaniformis,Paranthrene tabaniformis,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1884465,Lepidoptera,Crambidae,Parapoynx,Parapoynx stratiotata,Parapoynx stratiotata,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
4525425,Lepidoptera,Yponomeutidae,Paraswammerdamia,Paraswammerdamia albicapitella,Paraswammerdamia albicapitella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
7976145,Lepidoptera,Yponomeutidae,Paraswammerdamia,Paraswammerdamia nebulella,Paraswammerdamia lutarea,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
1881834,Lepidoptera,Crambidae,Paratalanta,Paratalanta pandalis,Paratalanta pandalis,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749164,Lepidoptera,Gracillariidae,Parornix,Parornix alpicola,Parornix scoticella,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
1749158,Lepidoptera,Gracillariidae,Parornix,Parornix anglicella,Parornix anglicella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749216,Lepidoptera,Gracillariidae,Parornix,Parornix atripalpella,Parornix atripalpella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749199,Lepidoptera,Gracillariidae,Parornix,Parornix betulae,Parornix betulae,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749190,Lepidoptera,Gracillariidae,Parornix,Parornix carpinella,Parornix carpinella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749146,Lepidoptera,Gracillariidae,Parornix,Parornix devoniella,Parornix devoniella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749192,Lepidoptera,Gracillariidae,Parornix,Parornix fagivora,Parornix fagivora,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749162,Lepidoptera,Gracillariidae,Parornix,Parornix finitimella,Parornix finitimella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749208,Lepidoptera,Gracillariidae,Parornix,Parornix loganella,Parornix loganella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749164,Lepidoptera,Gracillariidae,Parornix,Parornix scoticella,Parornix scoticella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749210,Lepidoptera,Gracillariidae,Parornix,Parornix torquillella,Parornix torquillella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1888743,Lepidoptera,Crambidae,Pediasia,Pediasia aridella,Pediasia aridella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1888759,Lepidoptera,Crambidae,Pediasia,Pediasia contaminella,Pediasia contaminella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1888826,Lepidoptera,Crambidae,Pediasia,Pediasia fascelinella,Pediasia fascelinella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1747549,Lepidoptera,Tortricidae,Pelochrista,Pelochrista caecimaculana,Pelochrista caecimaculana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
4531284,Lepidoptera,Pyralidae,Pempelia,Pempelia palumbella,Pempelia palumbella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1875682,Lepidoptera,Pyralidae,Pempelia,Pempeliella ornatella,Pempelia ornatella,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
1957611,Lepidoptera,Geometridae,Peribatodes,Peribatodes umbraria,Peribatodes umbraria,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
4530632,Lepidoptera,Tortricidae,Periclepsis,Periclepsis cinctana,Periclepsis cinctana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
6097260,Lepidoptera,Noctuidae,Periphanes,Periphanes delphinii,Periphanes delphinii,98,ACCEPTED,EXACT,SPECIES,uksi_09May2022
5119569,Lepidoptera,Elachistidae,Mendesia,Perittia farinella,Mendesia farinella,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
1744542,Lepidoptera,Tortricidae,Phalonidia,Phalonidia curvistrigana,Phalonidia curvistrigana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744509,Lepidoptera,Tortricidae,Phalonidia,Phalonidia gilvicomana,Phalonidia gilvicomana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744498,Lepidoptera,Tortricidae,Phalonidia,Phalonidia manniana,Phalonidia manniana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1744539,Lepidoptera,Tortricidae,Phalonidia,Phalonidia udana,Phalonidia udana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
7422165,Lepidoptera,Tortricidae,Phaneta,Phaneta pauperana,Phaneta pauperana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1869512,Lepidoptera,Epermeniidae,Phaulernis,Phaulernis dentella,Phaulernis dentella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1869505,Lepidoptera,Epermeniidae,Phaulernis,Phaulernis fulviguttella,Phaulernis fulviguttella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1742263,Lepidoptera,Tortricidae,Olethreutes,Phiaris metallicana,Olethreutes metallicana,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
1742106,Lepidoptera,Tortricidae,Olethreutes,Phiaris obsoletana,Olethreutes obsoletana,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
11093909,Lepidoptera,Tortricidae,Olethreutes,Phiaris palustrana,Olethreutes palustrana,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
1742142,Lepidoptera,Tortricidae,Olethreutes,Phiaris schulziana,Olethreutes schulziana,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
1745079,Lepidoptera,Tortricidae,Philedone,Philedone gerningana,Philedone gerningana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1745341,Lepidoptera,Tortricidae,Philedonides,Philedonides lunana,Philedonides lunana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1746027,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa inopiana,Phtheochroa inopiana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1746062,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa schreibersiana,Phtheochroa schreibersiana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1875918,Lepidoptera,Pyralidae,Phycitodes,Phycitodes binaevella,Phycitodes binaevella,98,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1875952,Lepidoptera,Pyralidae,Phycitodes,Phycitodes maritima,Phycitodes maritima,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1875896,Lepidoptera,Pyralidae,Phycitodes,Phycitodes saxicola,Phycitodes saxicola,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749647,Lepidoptera,Gracillariidae,Phyllocnistis,Phyllocnistis ramulicola,Phyllocnistis ramulicola,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749596,Lepidoptera,Gracillariidae,Phyllocnistis,Phyllocnistis saligna,Phyllocnistis saligna,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749635,Lepidoptera,Gracillariidae,Phyllocnistis,Phyllocnistis unipunctella,Phyllocnistis unipunctella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749650,Lepidoptera,Gracillariidae,Phyllocnistis,Phyllocnistis xenia,Phyllocnistis xenia,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1732662,Lepidoptera,Lasiocampidae,Phyllodesma,Phyllodesma ilicifolia,Phyllodesma ilicifolia,98,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749791,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter anderidae,Phyllonorycter anderidae,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749904,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter blancardella,Phyllonorycter blancardella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749797,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter cavella,Phyllonorycter cavella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750256,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter cerasicolella,Phyllonorycter cerasicolella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750056,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter comparella,Phyllonorycter comparella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749959,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter coryli,Phyllonorycter coryli,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749894,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter esperella,Phyllonorycter esperella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750177,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter distentella,Phyllonorycter distentella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750130,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter dubitella,Phyllonorycter dubitella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750072,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter emberizaepenella,Phyllonorycter emberizaepenella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750157,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter geniculella,Phyllonorycter geniculella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749948,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter harrisella,Phyllonorycter harrisella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749846,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter hilarella,Phyllonorycter hilarella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749773,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter hostis,Phyllonorycter hostis,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750230,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter insignitella,Phyllonorycter insignitella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750097,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter joannisi,Phyllonorycter joannisi,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750034,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter junoniella,Phyllonorycter junoniella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749954,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter klemannella,Phyllonorycter klemannella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749908,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter kuhlweiniella,Phyllonorycter kuhlweiniella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749762,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter lantanella,Phyllonorycter lantanella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750244,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter lautella,Phyllonorycter lautella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749929,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter maestingella,Phyllonorycter maestingella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750213,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter mespilella,Phyllonorycter mespilella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749975,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter muelleriella,Phyllonorycter muelleriella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749883,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter nicellii,Phyllonorycter nicellii,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749862,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter nigrescentella,Phyllonorycter nigrescentella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750106,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter oxyacanthae,Phyllonorycter oxyacanthae,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750046,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter pastorella,Phyllonorycter pastorella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749936,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter platani,Phyllonorycter platani,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750143,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter quercifoliella,Phyllonorycter quercifoliella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750076,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter rajella,Phyllonorycter rajella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749869,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter roboris,Phyllonorycter roboris,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749801,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter sagitella,Phyllonorycter sagitella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749766,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter salicicolella,Phyllonorycter salicicolella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750173,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter scabiosella,Phyllonorycter scabiosella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750136,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter schreberella,Phyllonorycter schreberella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749984,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter sorbi,Phyllonorycter sorbi,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749880,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter spinicolella,Phyllonorycter spinicolella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749837,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter staintoniella,Phyllonorycter staintoniella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749775,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter stettinensis,Phyllonorycter stettinensis,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750288,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter strigulatella,Phyllonorycter strigulatella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750144,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter tenerella,Phyllonorycter tenerella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749943,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter tristrigella,Phyllonorycter tristrigella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749781,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter ulicicolella,Phyllonorycter ulicicolella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1749744,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter ulmifoliella,Phyllonorycter ulmifoliella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1750236,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter viminetorum,Phyllonorycter viminetorum,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
5123582,Lepidoptera,Incurvariidae,Phylloporia,Phylloporia bistrigella,Phylloporia bistrigella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1745925,Lepidoptera,Tortricidae,Piniphila,Piniphila bifasciana,Piniphila bifasciana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1859146,Lepidoptera,Pterophoridae,Platyptilia,Platyptilia tesseradactyla,Platyptilia tesseradactyla,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
5126212,Lepidoptera,Crambidae,Platytes,Platytes alpinella,Platytes alpinella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
5126217,Lepidoptera,Crambidae,Platytes,Platytes cerussella,Platytes cerusella,97,ACCEPTED,FUZZY,SPECIES,uksi_09May2022
1879252,Lepidoptera,Crambidae,Pleuroptya,Pleuroptya ruralis,Pleuroptya ruralis,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1839851,Lepidoptera,Oecophoridae,Pleurota,Pleurota aristella,Pleurota aristella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1873079,Lepidoptera,Pyralidae,Plodia,Plodia interpunctella,Plodia interpunctella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1831158,Lepidoptera,Plutellidae,Plutella,Plutella haasi,Plutella haasi,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1831168,Lepidoptera,Plutellidae,Plutella,Plutella porrectella,Plutella porrectella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1831136,Lepidoptera,Plutellidae,Plutella,Plutella xylostella,Plutella xylostella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1784359,Lepidoptera,Noctuidae,Polyphaenis,Polyphaenis sericata,Polyphaenis sericata,98,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1830843,Lepidoptera,Praydidae,Prays,Prays fraxinella,Prays fraxinella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1830822,Lepidoptera,Praydidae,Prays,Prays oleae,Prays oleae,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
4525438,Lepidoptera,Praydidae,Prays,Prays peregrina,Prays peregrina,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1830838,Lepidoptera,Praydidae,Prays,Prays ruficeps,Prays curtisella,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
1747237,Lepidoptera,Tortricidae,Pristerognatha,Pristerognatha penthinana,Pristerognatha penthinana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1860408,Lepidoptera,Choreutidae,Prochoreutis,Prochoreutis myllerana,Prochoreutis myllerana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1854792,Lepidoptera,Psychidae,Proutia,Proutia betulina,Proutia betulina,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1891059,Lepidoptera,Crambidae,Psammotis,Psammotis pulveralis,Psammotis viminalis,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
1738245,Lepidoptera,Tortricidae,Pseudargyrotoza,Pseudargyrotoza conwagana,Pseudargyrotoza conwagana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1743454,Lepidoptera,Tortricidae,Blastesthia,Pseudococcyx posticana,Blastesthia posticana,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
1743453,Lepidoptera,Tortricidae,Blastesthia,Pseudococcyx turionella,Blastesthia turionella,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
4527342,Lepidoptera,Opostegidae,Pseudopostega,Pseudopostega auritella,Pseudopostega auritella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
4527339,Lepidoptera,Opostegidae,Pseudopostega,Pseudopostega crepusculella,Pseudopostega crepusculella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1830498,Lepidoptera,Yponomeutidae,Pseudoswammerdamia,Pseudoswammerdamia combinella,Pseudoswammerdamia combinella,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
9137631,Lepidoptera,Geometridae,Pseudoterpna,Pseudoterpna coronillaria,Pseudoterpna coronillaria,98,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1854202,Lepidoptera,Psychidae,Psyche,Psyche casta,Psyche casta,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
5122359,Lepidoptera,Psychidae,Masonia,Psyche crassiorella,Masonia crassiorella,99,SYNONYM,EXACT,SPECIES,uksi_09May2022
1855620,Lepidoptera,Tineidae,Psychoides,Psychoides filicivora,Psychoides filicivora,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1855617,Lepidoptera,Tineidae,Psychoides,Psychoides verhuella,Psychoides verhuella,98,ACCEPTED,EXACT,SPECIES,uksi_09May2022
5102982,Lepidoptera,Tortricidae,Ptycholoma,Ptycholoma lecheana,Ptycholoma lecheana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1742346,Lepidoptera,Tortricidae,Ptycholomoides,Ptycholomoides aeriferana,Ptycholomoides aeriferana,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1872901,Lepidoptera,Pyralidae,Pyralis,Pyralis farinalis,Pyralis farinalis,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1872904,Lepidoptera,Pyralidae,Pyralis,Pyralis lienigialis,Pyralis lienigialis,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1890534,Lepidoptera,Crambidae,Pyrausta,Pyrausta aurata,Pyrausta aurata,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1890679,Lepidoptera,Crambidae,Pyrausta,Pyrausta cingulata,Pyrausta cingulata,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
1890576,Lepidoptera,Crambidae,Pyrausta,Pyrausta despicata,Pyrausta despicata,99,ACCEPTED,EXACT,SPECIES,uksi_09May2022
